pc:4196549 decision:0
pc:4197290 decision:0
pc:4197387 decision:0
pc:4197394 decision:3
pc:4197403 decision:0
pc:4197477 decision:0
pc:4200004 decision:3
pc:4200063 decision:1
pc:4200815 decision:2
pc:4200856 decision:2
pc:4200930 decision:2
pc:4200956 decision:0
pc:4200962 decision:2
pc:4201501 decision:3
pc:4201542 decision:0
pc:4201582 decision:0
pc:4201687 decision:0
pc:4201696 decision:0
pc:4201928 decision:0
pc:4202414 decision:0
pc:4202419 decision:0
pc:4202445 decision:0
pc:4203442 decision:0
pc:4207600 decision:0
pc:4428702 decision:0
pc:4428724 decision:0
pc:4428790 decision:0
pc:4429743 decision:0
pc:4430085 decision:0
pc:4430528 decision:0
pc:4430565 decision:0
pc:4430603 decision:0
pc:4430624 decision:0
pc:4431054 decision:0
pc:4431084 decision:0
pc:4436479 decision:0
pc:4436692 decision:0
pc:4437707 decision:0
pc:4437879 decision:0
pc:4437899 decision:0
pc:4437914 decision:0
pc:4437925 decision:0
pc:4439800 decision:0
pc:4439882 decision:2
pc:4440003 decision:0
pc:4440026 decision:0
