pc:4199124 decision:0
pc:4199166 decision:0
pc:4199216 decision:0
pc:4199288 decision:1
pc:4199338 decision:3
pc:4199410 decision:1
pc:4199460 decision:0
pc:4199530 decision:0
pc:4199580 decision:0
pc:4200533 decision:0
pc:4224138 decision:2
pc:4224177 decision:0
pc:4224357 decision:0
pc:4224377 decision:0
pc:4227488 decision:0
pc:4227627 decision:0
pc:4227669 decision:0
pc:4233174 decision:0
pc:4233208 decision:3
pc:4233212 decision:0
pc:4233235 decision:3
pc:4233245 decision:3
pc:4233265 decision:0
pc:4233315 decision:3
pc:4233325 decision:3
pc:4233397 decision:3
pc:4233407 decision:3
pc:4233427 decision:0
pc:4233438 decision:0
pc:4233463 decision:0
pc:4233481 decision:3
pc:4233491 decision:1
pc:4233511 decision:0
pc:4233565 decision:1
pc:4233575 decision:1
pc:4233653 decision:3
pc:4233659 decision:2
pc:4233663 decision:1
pc:4233683 decision:0
pc:4233706 decision:0
pc:4233733 decision:3
pc:4233743 decision:3
pc:4233762 decision:0
pc:4233785 decision:0
pc:4233793 decision:0
pc:4233811 decision:1
pc:4233821 decision:1
pc:4233841 decision:0
pc:4233906 decision:0
pc:4233910 decision:0
pc:4233924 decision:2
pc:4234065 decision:2
pc:4234075 decision:0
pc:4234139 decision:0
pc:4234368 decision:0
pc:4234378 decision:0
pc:4234439 decision:0
pc:4234449 decision:0
pc:4234513 decision:0
pc:4234626 decision:3
pc:4234640 decision:3
pc:4235005 decision:3
pc:4401989 decision:0
pc:4402432 decision:0
pc:4402958 decision:0
pc:4403342 decision:0
pc:4403356 decision:2
pc:4403360 decision:0
pc:4403374 decision:0
pc:4403505 decision:0
pc:4403544 decision:0
pc:4403548 decision:0
pc:4403593 decision:0
pc:4403645 decision:0
pc:4404389 decision:0
pc:4404402 decision:0
pc:4404412 decision:0
pc:4404446 decision:0
pc:4404472 decision:0
pc:4404701 decision:0
pc:4406461 decision:0
pc:4410486 decision:0
pc:4410535 decision:0
pc:4410551 decision:0
pc:4410567 decision:2
